path,label,resolution,frame_count,fps,set
Celeb-real\id45_0008.mp4,1,848x472,321.0,30.0,train
Celeb-real\id13_0003.mp4,1,952x500,340.0,30.0,val
Celeb-real\id55_0009.mp4,1,856x478,610.0,30.0,train
Celeb-synthesis\id45_id42_0006.mp4,0,848x472,317.0,30.0,train
Celeb-real\id55_0004.mp4,1,856x478,449.0,30.0,train
Celeb-real/id7_0006.mp4,1,,,,test
Celeb-real/id33_0005.mp4,1,,,,test
YouTube-real\00201.mp4,1,892x500,459.0,30.0,train
Celeb-real\id12_0000.mp4,1,962x500,376.0,30.0,train
Celeb-synthesis\id37_id9_0000.mp4,0,856x478,502.0,30.0,val
Celeb-real\id42_0003.mp4,1,852x478,310.0,30.0,train
Celeb-synthesis\id9_id31_0001.mp4,0,944x500,437.0,30.0,val
Celeb-synthesis/id54_id56_0006.mp4,0,,,,test
Celeb-synthesis/id20_id19_0002.mp4,0,,,,test
Celeb-synthesis\id43_id47_0002.mp4,0,848x480,335.0,30.0,train
Celeb-real\id47_0002.mp4,1,836x470,323.0,30.0,val
YouTube-real\00180.mp4,1,892x500,349.0,30.0,val
Celeb-synthesis\id23_id38_0003.mp4,0,846x476,186.0,30.0,train
Celeb-synthesis\id4_id26_0002.mp4,0,944x500,491.0,30.0,val
YouTube-real\00299.mp4,1,856x478,463.0,30.0,train
Celeb-real\id16_0009.mp4,1,950x500,315.0,30.0,train
Celeb-real\id11_0002.mp4,1,966x500,357.0,30.0,train
Celeb-synthesis\id19_id28_0000.mp4,0,856x432,327.0,29.799996759769297,train
YouTube-real\00064.mp4,1,892x500,429.0,30.0,val
Celeb-real\id23_0009.mp4,1,662x500,316.0,30.0,val
Celeb-synthesis/id46_id45_0001.mp4,0,,,,test
YouTube-real\00040.mp4,1,892x500,381.0,30.0,train
Celeb-synthesis\id2_id0_0006.mp4,0,642x500,380.0,30.0,train
Celeb-synthesis\id3_id1_0004.mp4,0,514x500,499.0,30.0,train
Celeb-synthesis\id6_id30_0007.mp4,0,944x500,557.0,30.0,train
Celeb-synthesis/id4_id30_0000.mp4,0,,,,test
Celeb-real\id26_0003.mp4,1,848x472,249.0,30.0,train
Celeb-real/id31_0004.mp4,1,,,,test
YouTube-real/00208.mp4,1,,,,test
YouTube-real\00138.mp4,1,892x500,481.0,30.0,train
Celeb-synthesis\id17_id31_0003.mp4,0,612x440,247.0,30.0,train
Celeb-real\id19_0009.mp4,1,856x476,341.0,30.0,val
Celeb-synthesis\id37_id26_0007.mp4,0,856x478,473.0,30.0,train
Celeb-synthesis/id37_id1_0002.mp4,0,,,,test
Celeb-synthesis\id52_id50_0009.mp4,0,856x478,327.0,30.0,train
Celeb-real\id58_0007.mp4,1,856x478,314.0,30.0,train
Celeb-synthesis\id59_id61_0007.mp4,0,856x478,332.0,30.0,train
YouTube-real\00125.mp4,1,892x500,280.0,30.0,train
Celeb-synthesis\id56_id54_0007.mp4,0,856x478,235.0,29.00001371159041,train
Celeb-real\id56_0005.mp4,1,856x478,469.0,29.89999334138978,train
Celeb-real\id22_0009.mp4,1,846x476,332.0,30.0,train
YouTube-real/00251.mp4,1,,,,test
Celeb-synthesis\id52_id53_0002.mp4,0,856x478,541.0,30.0,train
YouTube-real\00021.mp4,1,892x500,462.0,30.0,train
Celeb-real\id20_0007.mp4,1,672x500,347.0,30.0,train
Celeb-real\id6_0003.mp4,1,942x500,372.0,30.0,train
YouTube-real\00058.mp4,1,892x500,507.0,30.0,train
Celeb-real\id20_0009.mp4,1,666x500,334.0,30.0,train
Celeb-real\id61_0009.mp4,1,856x478,457.0,30.0,train
Celeb-real\id32_0002.mp4,1,850x472,494.0,30.0,train
Celeb-real\id42_0000.mp4,1,844x474,347.0,30.0,train
Celeb-synthesis\id24_id28_0000.mp4,0,840x470,292.0,30.0,train
Celeb-real\id30_0005.mp4,1,850x472,448.0,30.0,val
Celeb-synthesis\id20_id33_0009.mp4,0,666x500,334.0,30.0,train
Celeb-synthesis\id9_id21_0005.mp4,0,944x500,420.0,30.0,val
Celeb-real\id27_0002.mp4,1,834x458,340.0,30.0,val
Celeb-real/id29_0008.mp4,1,,,,test
Celeb-synthesis\id37_id33_0003.mp4,0,856x478,353.0,30.0,train
Celeb-real\id34_0004.mp4,1,848x466,472.0,30.0,train
Celeb-synthesis\id24_id27_0008.mp4,0,850x472,323.0,30.0,train
Celeb-real\id53_0002.mp4,1,856x478,305.0,30.0,train
Celeb-synthesis\id16_id20_0007.mp4,0,950x500,284.0,30.0,val
Celeb-synthesis\id47_id46_0007.mp4,0,694x456,342.0,30.0,train
YouTube-real\00268.mp4,1,668x500,311.0,30.0,train
Celeb-synthesis\id53_id49_0000.mp4,0,856x478,473.0,30.0,val
Celeb-synthesis/id50_id56_0005.mp4,0,,,,test
YouTube-real\00124.mp4,1,892x500,421.0,30.0,train
Celeb-real\id8_0003.mp4,1,942x500,401.0,30.0,train
Celeb-real\id28_0006.mp4,1,846x474,323.0,30.0,train
Celeb-synthesis\id4_id20_0004.mp4,0,944x500,439.0,30.0,train
Celeb-synthesis\id21_id29_0009.mp4,0,662x500,319.0,30.0,train
YouTube-real/00265.mp4,1,,,,test
Celeb-synthesis\id38_id26_0006.mp4,0,856x478,467.0,30.0,train
Celeb-real\id10_0000.mp4,1,658x500,239.0,30.0,train
Celeb-synthesis\id20_id35_0003.mp4,0,844x452,337.0,30.0,train
YouTube-real/00268.mp4,1,,,,test
Celeb-synthesis\id56_id51_0005.mp4,0,856x478,469.0,29.89999334138978,train
Celeb-synthesis\id24_id19_0003.mp4,0,286x300,319.0,30.0,val
Celeb-synthesis\id20_id35_0004.mp4,0,844x452,325.0,30.0,train
Celeb-synthesis\id25_id26_0007.mp4,0,672x500,321.0,30.0,train
Celeb-synthesis\id41_id42_0006.mp4,0,844x474,321.0,30.0,train
Celeb-real\id41_0002.mp4,1,844x474,332.0,30.0,train
YouTube-real\00011.mp4,1,888x500,470.0,30.0,train
Celeb-real\id35_0007.mp4,1,848x466,399.0,30.0,train
Celeb-synthesis\id26_id0_0004.mp4,0,848x472,350.0,30.0,train
Celeb-synthesis\id29_id20_0009.mp4,0,476x482,474.0,30.0,train
Celeb-synthesis\id6_id3_0001.mp4,0,944x500,323.0,30.0,val
Celeb-synthesis\id47_id46_0000.mp4,0,610x500,315.0,30.0,train
Celeb-real\id44_0001.mp4,1,844x474,314.0,30.0,val
Celeb-synthesis\id21_id38_0007.mp4,0,812x456,317.0,30.0,val
Celeb-synthesis/id17_id9_0000.mp4,0,,,,test
Celeb-real\id33_0004.mp4,1,848x466,417.0,30.0,train
Celeb-synthesis\id39_id46_0002.mp4,0,850x476,310.0,30.0,train
YouTube-real\00225.mp4,1,892x500,468.0,30.0,train
Celeb-synthesis\id21_id29_0008.mp4,0,472x500,322.0,30.0,train
Celeb-real\id19_0008.mp4,1,670x500,324.0,28.75699941026455,train
Celeb-synthesis\id26_id24_0003.mp4,0,848x472,249.0,30.0,train
Celeb-synthesis\id26_id23_0001.mp4,0,848x472,320.0,30.0,val
Celeb-synthesis/id30_id34_0003.mp4,0,,,,test
YouTube-real\00083.mp4,1,888x500,359.0,30.0,val
Celeb-synthesis\id33_id34_0009.mp4,0,848x466,455.0,30.0,train
Celeb-real\id1_0009.mp4,1,478x500,412.0,30.0,train
Celeb-real\id3_0000.mp4,1,474x500,458.0,30.0,train
Celeb-synthesis\id11_id7_0003.mp4,0,950x500,313.0,30.0,train
Celeb-synthesis\id54_id56_0002.mp4,0,856x478,447.0,30.0,train
YouTube-real/00278.mp4,1,,,,test
Celeb-synthesis\id37_id32_0007.mp4,0,856x478,473.0,30.0,train
Celeb-synthesis\id58_id55_0003.mp4,0,856x478,501.0,30.0,train
Celeb-synthesis\id31_id32_0004.mp4,0,850x472,465.0,30.0,train
Celeb-real\id17_0004.mp4,1,354x500,306.0,30.0,train
Celeb-synthesis\id20_id35_0001.mp4,0,856x476,306.0,30.0,train
Celeb-synthesis\id54_id57_0007.mp4,0,856x478,571.0,30.0,train
YouTube-real\00179.mp4,1,892x500,451.0,30.0,val
Celeb-synthesis\id35_id23_0007.mp4,0,848x466,399.0,30.0,train
Celeb-synthesis\id31_id34_0005.mp4,0,850x472,349.0,30.0,train
Celeb-synthesis\id20_id31_0002.mp4,0,620x500,311.0,30.0,val
YouTube-real\00258.mp4,1,856x478,461.0,30.0,train
Celeb-synthesis\id47_id40_0006.mp4,0,694x456,334.0,30.0,train
Celeb-synthesis\id25_id27_0010.mp4,0,848x472,355.0,30.0,val
Celeb-real\id1_0007.mp4,1,518x498,328.0,30.0,train
Celeb-synthesis\id54_id56_0008.mp4,0,856x478,349.0,30.0,train
Celeb-synthesis\id23_id35_0000.mp4,0,846x476,318.0,30.0,train
Celeb-synthesis\id29_id21_0003.mp4,0,852x480,344.0,30.0,train
Celeb-synthesis\id9_id28_0004.mp4,0,944x500,362.0,30.0,train
Celeb-synthesis\id48_id39_0001.mp4,0,850x476,310.0,30.0,train
YouTube-real\00039.mp4,1,892x500,459.0,30.0,train
YouTube-real\00178.mp4,1,892x500,468.0,30.0,val
Celeb-real\id9_0001.mp4,1,942x500,437.0,30.0,val
Celeb-real\id25_0009.mp4,1,672x500,315.0,30.0,val
Celeb-real\id51_0005.mp4,1,856x478,383.0,30.0,train
Celeb-synthesis\id5_id59_0003.mp4,0,944x500,497.0,30.0,val
Celeb-synthesis\id16_id37_0001.mp4,0,950x500,316.0,30.0,val
YouTube-real\00198.mp4,1,888x500,456.0,30.0,train
Celeb-synthesis\id49_id51_0007.mp4,0,856x478,383.0,30.0,train
YouTube-real\00104.mp4,1,892x500,499.0,30.0,train
YouTube-real\00043.mp4,1,892x500,472.0,30.0,train
Celeb-real\id33_0009.mp4,1,848x466,455.0,30.0,train
Celeb-synthesis\id56_id53_0002.mp4,0,856x478,362.0,30.0,train
Celeb-real\id12_0002.mp4,1,922x500,364.0,30.0,train
Celeb-real\id58_0008.mp4,1,856x478,388.0,30.0,train
Celeb-real\id4_0007.mp4,1,942x500,446.0,30.0,train
Celeb-synthesis\id3_id26_0006.mp4,0,568x500,409.0,30.0,train
Celeb-real\id21_0003.mp4,1,704x500,178.0,30.0,train
Celeb-synthesis\id43_id41_0004.mp4,0,676x500,319.0,30.0,val
Celeb-synthesis\id46_id48_0009.mp4,0,826x474,308.0,30.0,train
Celeb-real\id5_0005.mp4,1,942x500,405.0,30.0,train
Celeb-real\id32_0007.mp4,1,848x466,457.0,30.0,train
Celeb-synthesis\id16_id31_0012.mp4,0,974x500,308.0,30.0,train
YouTube-real\00273.mp4,1,844x470,321.0,30.0,train
Celeb-synthesis\id17_id6_0004.mp4,0,354x500,306.0,30.0,val
Celeb-synthesis\id28_id33_0008.mp4,0,842x468,342.0,30.0,val
Celeb-real\id25_0002.mp4,1,850x472,341.0,30.0,train
Celeb-synthesis\id51_id55_0006.mp4,0,856x478,461.0,29.90000900819746,val
YouTube-real\00191.mp4,1,892x500,442.0,30.0,val
Celeb-synthesis\id9_id30_0001.mp4,0,944x500,437.0,30.0,train
YouTube-real\00242.mp4,1,892x500,442.0,30.0,train
Celeb-synthesis\id17_id35_0007.mp4,0,894x500,274.0,30.0,val
Celeb-synthesis\id49_id51_0000.mp4,0,856x478,278.0,30.0,train
YouTube-real\00276.mp4,1,856x478,461.0,30.0,val
YouTube-real\00144.mp4,1,892x500,451.0,30.0,train
Celeb-synthesis\id9_id1_0005.mp4,0,944x500,420.0,30.0,train
Celeb-synthesis\id1_id3_0003.mp4,0,590x500,451.0,30.0,train
YouTube-real/00261.mp4,1,,,,test
Celeb-synthesis\id30_id29_0006.mp4,0,850x472,366.0,30.0,train
Celeb-synthesis\id6_id21_0006.mp4,0,944x500,294.0,30.0,train
Celeb-synthesis\id17_id37_0003.mp4,0,612x440,247.0,30.0,train
Celeb-synthesis\id10_id12_0007.mp4,0,956x500,496.0,30.0,train
Celeb-synthesis\id41_id43_0008.mp4,0,844x474,329.0,30.0,train
Celeb-real/id51_0001.mp4,1,,,,test
Celeb-real\id28_0000.mp4,1,844x472,330.0,30.0,train
Celeb-synthesis\id53_id52_0001.mp4,0,856x478,328.0,30.0,train
Celeb-synthesis\id2_id17_0002.mp4,0,588x500,361.0,30.0,val
Celeb-synthesis\id2_id21_0000.mp4,0,588x500,445.0,30.0,train
Celeb-real\id35_0008.mp4,1,848x466,209.0,30.0,val
YouTube-real\00067.mp4,1,892x500,474.0,30.0,val
Celeb-synthesis\id28_id19_0002.mp4,0,846x474,310.0,30.0,train
Celeb-synthesis\id23_id17_0007.mp4,0,814x464,306.0,30.0,train
Celeb-synthesis\id1_id30_0003.mp4,0,590x500,451.0,30.0,train
Celeb-real/id58_0002.mp4,1,,,,test
Celeb-synthesis\id35_id16_0001.mp4,0,848x466,508.0,30.0,train
Celeb-synthesis\id32_id33_0001.mp4,0,850x472,571.0,30.0,train
YouTube-real\00048.mp4,1,892x500,484.0,30.0,train
Celeb-real/id56_0002.mp4,1,,,,test
Celeb-synthesis\id9_id3_0009.mp4,0,944x500,314.0,30.0,train
Celeb-real\id50_0009.mp4,1,856x478,451.0,30.0,train
Celeb-synthesis\id47_id40_0005.mp4,0,656x500,317.0,30.0,train
Celeb-synthesis\id17_id31_0009.mp4,0,894x500,298.0,30.0,train
Celeb-real\id46_0004.mp4,1,744x466,310.0,30.0,train
Celeb-synthesis/id1_id4_0007.mp4,0,,,,test
Celeb-real\id23_0004.mp4,1,674x500,307.0,30.0,train
Celeb-synthesis\id29_id28_0003.mp4,0,852x480,344.0,30.0,train
Celeb-real\id29_0000.mp4,1,852x480,429.0,30.0,train
YouTube-real\00084.mp4,1,892x500,408.0,30.0,train
Celeb-synthesis\id45_id44_0007.mp4,0,848x472,333.0,30.0,train
Celeb-synthesis\id6_id16_0008.mp4,0,944x500,381.0,30.0,train
Celeb-synthesis\id26_id21_0000.mp4,0,848x472,327.0,30.0,train
YouTube-real\00209.mp4,1,892x500,460.0,30.0,train
Celeb-real\id7_0003.mp4,1,942x500,555.0,30.0,train
Celeb-synthesis\id51_id58_0005.mp4,0,856x478,383.0,30.0,train
Celeb-synthesis\id21_id31_0008.mp4,0,472x500,322.0,30.0,train
Celeb-synthesis\id57_id51_0007.mp4,0,856x478,441.0,30.0,train
Celeb-real\id52_0002.mp4,1,856x478,541.0,30.0,val
Celeb-synthesis\id12_id7_0000.mp4,0,962x500,376.0,30.0,train
YouTube-real\00143.mp4,1,892x500,462.0,30.0,val
Celeb-real\id4_0004.mp4,1,942x500,439.0,30.0,train
Celeb-synthesis\id1_id0_0009.mp4,0,480x500,412.0,30.0,train
Celeb-synthesis\id54_id49_0005.mp4,0,856x478,266.0,30.0,val
Celeb-real\id28_0002.mp4,1,846x474,310.0,30.0,val
Celeb-real\id33_0006.mp4,1,848x466,266.0,30.0,val
Celeb-synthesis\id25_id23_0007.mp4,0,672x500,321.0,30.0,train
YouTube-real\00171.mp4,1,888x500,436.0,30.0,train
YouTube-real\00232.mp4,1,892x500,471.0,30.0,train
Celeb-synthesis\id25_id19_0010.mp4,0,848x472,355.0,30.0,train
Celeb-real\id7_0007.mp4,1,942x500,415.0,30.0,train
Celeb-synthesis\id31_id9_0003.mp4,0,850x472,467.0,30.0,val
Celeb-real/id3_0001.mp4,1,,,,test
Celeb-real\id5_0004.mp4,1,942x500,478.0,30.0,train
Celeb-real/id52_0002.mp4,1,,,,test
YouTube-real\00051.mp4,1,892x500,367.0,30.0,train
Celeb-real\id30_0004.mp4,1,850x472,404.0,30.0,val
Celeb-synthesis\id33_id38_0009.mp4,0,848x466,455.0,30.0,val
Celeb-real\id8_0007.mp4,1,942x500,387.0,30.0,train
Celeb-synthesis\id27_id19_0007.mp4,0,342x468,331.0,30.0,train
Celeb-synthesis\id1_id26_0008.mp4,0,574x500,506.0,30.0,val
YouTube-real/00076.mp4,1,,,,test
Celeb-synthesis\id56_id53_0000.mp4,0,856x478,469.0,30.0,val
Celeb-real\id1_0008.mp4,1,574x500,519.0,30.0,train
YouTube-real\00157.mp4,1,892x500,450.0,30.0,train
Celeb-synthesis\id55_id50_0009.mp4,0,856x478,610.0,30.0,train
Celeb-synthesis\id23_id1_0004.mp4,0,674x500,307.0,30.0,val
Celeb-real\id61_0003.mp4,1,856x478,457.0,30.0,train
Celeb-synthesis\id49_id54_0009.mp4,0,856x478,459.0,30.0,train
Celeb-synthesis\id38_id31_0006.mp4,0,856x478,467.0,30.0,val
Celeb-synthesis\id3_id9_0001.mp4,0,528x500,380.0,30.0,train
Celeb-real\id43_0009.mp4,1,666x500,334.0,30.0,val
Celeb-synthesis\id47_id44_0004.mp4,0,656x500,314.0,30.0,train
Celeb-real\id41_0003.mp4,1,844x474,332.0,30.0,val
Celeb-synthesis\id20_id30_0001.mp4,0,856x476,306.0,30.0,val
Celeb-real\id25_0007.mp4,1,672x500,321.0,30.0,train
YouTube-real\00030.mp4,1,888x500,472.0,30.0,train
Celeb-real\id21_0002.mp4,1,852x480,334.0,30.0,train
Celeb-synthesis\id0_id21_0001.mp4,0,944x500,303.0,30.0,train
Celeb-synthesis\id46_id45_0004.mp4,0,744x466,310.0,30.0,train
Celeb-synthesis\id21_id24_0002.mp4,0,852x480,334.0,30.0,val
Celeb-synthesis\id28_id37_0001.mp4,0,846x474,333.0,30.0,train
Celeb-synthesis\id23_id20_0009.mp4,0,662x500,316.0,30.0,train
Celeb-synthesis\id30_id16_0005.mp4,0,850x472,448.0,30.0,val
Celeb-real\id47_0007.mp4,1,694x456,342.0,30.0,train
Celeb-real\id3_0003.mp4,1,650x500,372.0,30.0,val
Celeb-synthesis\id6_id1_0003.mp4,0,944x500,372.0,30.0,train
Celeb-synthesis\id31_id23_0002.mp4,0,850x472,485.0,30.0,train
Celeb-synthesis\id40_id45_0004.mp4,0,848x478,326.0,30.0,train
Celeb-synthesis/id9_id2_0006.mp4,0,,,,test
Celeb-synthesis\id2_id4_0008.mp4,0,888x500,516.0,30.0,train
YouTube-real\00109.mp4,1,892x500,264.0,30.0,train
Celeb-synthesis\id6_id20_0007.mp4,0,944x500,557.0,30.0,train
Celeb-synthesis\id2_id26_0000.mp4,0,588x500,445.0,30.0,train
Celeb-synthesis/id16_id20_0000.mp4,0,,,,test
Celeb-real\id48_0001.mp4,1,850x476,310.0,30.0,val
YouTube-real\00082.mp4,1,892x500,462.0,30.0,val
YouTube-real\00094.mp4,1,892x500,414.0,30.0,train
Celeb-synthesis\id35_id37_0000.mp4,0,848x466,487.0,30.0,train
Celeb-real\id40_0000.mp4,1,418x466,319.0,30.0,train
Celeb-synthesis\id31_id30_0000.mp4,0,850x472,423.0,30.0,train
Celeb-real\id27_0001.mp4,1,834x458,288.0,30.0,train
Celeb-synthesis\id20_id38_0002.mp4,0,620x500,311.0,30.0,train
Celeb-real\id24_0003.mp4,1,286x300,319.0,30.0,train
Celeb-synthesis/id16_id3_0010.mp4,0,,,,test
Celeb-real\id36_0002.mp4,1,848x466,456.0,30.0,train
Celeb-real\id51_0004.mp4,1,856x478,447.0,29.000007929408085,train
Celeb-synthesis\id58_id54_0007.mp4,0,856x478,314.0,30.0,train
Celeb-synthesis\id31_id6_0009.mp4,0,850x472,475.0,30.0,train
Celeb-synthesis\id20_id23_0007.mp4,0,672x500,347.0,30.0,train
Celeb-synthesis\id46_id39_0004.mp4,0,744x466,310.0,30.0,train
Celeb-synthesis\id4_id37_0002.mp4,0,944x500,491.0,30.0,train
Celeb-synthesis\id31_id2_0004.mp4,0,850x472,465.0,30.0,train
Celeb-real\id20_0008.mp4,1,674x500,338.0,30.0,train
Celeb-real\id31_0005.mp4,1,850x472,349.0,30.0,train
Celeb-synthesis\id26_id28_0004.mp4,0,848x472,350.0,30.0,train
Celeb-real\id57_0003.mp4,1,856x478,455.0,30.0,train
YouTube-real\00236.mp4,1,892x500,468.0,30.0,train
Celeb-real\id53_0005.mp4,1,856x478,466.0,30.0,train
Celeb-real\id2_0005.mp4,1,616x500,307.0,30.0,train
Celeb-synthesis\id16_id17_0006.mp4,0,950x500,224.0,30.0,train
Celeb-real\id35_0001.mp4,1,848x466,508.0,30.0,train
Celeb-synthesis\id44_id47_0004.mp4,0,848x472,331.0,30.0,val
YouTube-real\00261.mp4,1,782x440,319.0,30.0,train
Celeb-synthesis\id19_id22_0009.mp4,0,856x476,341.0,30.0,train
Celeb-real\id59_0006.mp4,1,856x478,467.0,30.0,train
Celeb-real\id7_0009.mp4,1,942x500,458.0,30.0,train
Celeb-synthesis\id40_id41_0001.mp4,0,440x390,320.0,30.0,train
Celeb-synthesis\id16_id37_0000.mp4,0,950x500,317.0,30.0,train
Celeb-real\id21_0006.mp4,1,812x456,359.0,30.0,train
Celeb-real\id28_0005.mp4,1,846x474,332.0,30.0,train
Celeb-synthesis\id53_id52_0007.mp4,0,856x478,447.0,30.0,val
Celeb-synthesis\id35_id32_0006.mp4,0,848x466,228.0,30.0,train
Celeb-real\id1_0002.mp4,1,492x500,400.0,30.0,train
Celeb-synthesis\id30_id3_0005.mp4,0,850x472,448.0,30.0,val
YouTube-real/00197.mp4,1,,,,test
Celeb-synthesis\id53_id49_0004.mp4,0,856x478,477.0,30.0,train
Celeb-synthesis\id30_id2_0002.mp4,0,850x472,465.0,30.0,train
Celeb-synthesis\id16_id23_0012.mp4,0,974x500,308.0,30.0,train
Celeb-synthesis\id21_id31_0006.mp4,0,812x456,359.0,30.0,val
Celeb-real\id55_0006.mp4,1,856x478,259.0,30.0,val
Celeb-real\id48_0006.mp4,1,656x500,327.0,30.0,train
Celeb-synthesis\id30_id1_0003.mp4,0,850x472,470.0,30.0,train
Celeb-synthesis\id30_id34_0002.mp4,0,850x472,465.0,30.0,train
Celeb-synthesis\id60_id61_0009.mp4,0,856x478,466.0,30.0,train
Celeb-synthesis\id53_id51_0002.mp4,0,856x478,305.0,30.0,train
Celeb-synthesis\id16_id3_0010.mp4,0,950x500,325.0,30.0,train
YouTube-real\00101.mp4,1,888x500,440.0,30.0,train
YouTube-real\00026.mp4,1,892x500,499.0,30.0,train
Celeb-real\id57_0002.mp4,1,856x478,313.0,30.0,train
Celeb-synthesis\id20_id19_0002.mp4,0,620x500,311.0,30.0,train
Celeb-synthesis/id35_id16_0004.mp4,0,,,,test
YouTube-real\00168.mp4,1,892x500,476.0,30.0,train
Celeb-synthesis\id34_id29_0005.mp4,0,848x466,478.0,30.0,train
Celeb-synthesis\id16_id35_0006.mp4,0,950x500,224.0,30.0,train
Celeb-synthesis\id40_id44_0009.mp4,0,848x478,316.0,30.0,train
Celeb-real\id5_0008.mp4,1,942x500,584.0,30.0,val
Celeb-synthesis\id28_id17_0004.mp4,0,846x474,311.0,30.0,train
Celeb-real\id45_0002.mp4,1,848x472,286.0,30.0,train
YouTube-real\00108.mp4,1,892x500,478.0,30.0,train
Celeb-synthesis\id21_id3_0009.mp4,0,662x500,319.0,30.0,val
Celeb-synthesis\id37_id21_0001.mp4,0,856x478,290.0,30.0,train
Celeb-synthesis\id32_id26_0006.mp4,0,848x466,464.0,30.0,train
Celeb-synthesis\id23_id21_0003.mp4,0,846x476,186.0,30.0,val
Celeb-synthesis\id30_id20_0002.mp4,0,850x472,465.0,30.0,train
Celeb-synthesis\id41_id47_0007.mp4,0,844x474,332.0,30.0,val
YouTube-real/00253.mp4,1,,,,test
Celeb-real\id10_0002.mp4,1,956x500,322.0,30.0,val
YouTube-real\00012.mp4,1,892x500,397.0,30.0,val
Celeb-synthesis\id20_id17_0009.mp4,0,666x500,334.0,30.0,train
YouTube-real\00155.mp4,1,892x500,573.0,30.0,train
Celeb-synthesis\id37_id33_0008.mp4,0,856x478,483.0,30.0,train
Celeb-synthesis\id37_id29_0000.mp4,0,856x478,502.0,30.0,train
Celeb-real\id58_0009.mp4,1,856x478,449.0,29.800005899530987,train
Celeb-synthesis\id58_id56_0002.mp4,0,856x478,466.0,30.0,train
Celeb-synthesis\id49_id58_0006.mp4,0,856x478,330.0,30.0,train
Celeb-synthesis\id52_id55_0004.mp4,0,856x478,513.0,30.0,train
Celeb-synthesis\id28_id23_0003.mp4,0,846x474,332.0,30.0,train
Celeb-synthesis/id16_id28_0005.mp4,0,,,,test
Celeb-synthesis\id23_id29_0001.mp4,0,846x476,309.0,30.0,train
YouTube-real\00173.mp4,1,892x500,499.0,30.0,val
YouTube-real\00014.mp4,1,888x500,461.0,30.0,train
YouTube-real\00154.mp4,1,892x500,375.0,30.0,train
Celeb-synthesis\id37_id21_0002.mp4,0,856x478,458.0,30.0,train
Celeb-real\id2_0002.mp4,1,588x500,361.0,30.0,train
Celeb-real\id60_0003.mp4,1,856x478,472.0,30.0,train
Celeb-synthesis\id50_id53_0006.mp4,0,856x478,449.0,30.0,train
Celeb-synthesis\id17_id21_0002.mp4,0,556x500,334.0,30.0,train
YouTube-real\00016.mp4,1,892x500,319.0,30.0,train
Celeb-synthesis\id16_id3_0003.mp4,0,950x500,303.0,30.0,val
Celeb-synthesis\id1_id4_0007.mp4,0,518x500,328.0,30.0,train
Celeb-real\id61_0001.mp4,1,856x478,373.0,30.0,train
Celeb-synthesis\id31_id34_0003.mp4,0,850x472,467.0,30.0,train
Celeb-synthesis\id39_id44_0006.mp4,0,846x480,335.0,30.0,val
YouTube-real\00119.mp4,1,892x500,424.0,30.0,val
Celeb-synthesis\id11_id7_0000.mp4,0,450x500,349.0,30.0,train
Celeb-real\id34_0003.mp4,1,848x466,394.0,30.0,train
Celeb-real\id45_0007.mp4,1,848x472,333.0,30.0,train
Celeb-synthesis\id1_id37_0000.mp4,0,584x500,365.0,30.0,val
Celeb-real\id2_0003.mp4,1,554x500,383.0,30.0,train
Celeb-real/id50_0000.mp4,1,,,,test
Celeb-real\id46_0002.mp4,1,670x500,313.0,30.0,train
Celeb-real\id51_0003.mp4,1,856x478,329.0,30.0,train
Celeb-synthesis\id0_id16_0007.mp4,0,944x500,479.0,30.0,train
Celeb-synthesis\id45_id42_0002.mp4,0,848x472,286.0,30.0,val
Celeb-synthesis\id17_id16_0006.mp4,0,894x500,201.0,30.0,train
Celeb-synthesis\id26_id9_0006.mp4,0,834x458,307.0,30.0,train
Celeb-synthesis\id31_id17_0009.mp4,0,850x472,475.0,30.0,train
Celeb-real\id60_0005.mp4,1,856x478,450.0,30.0,train
Celeb-synthesis\id0_id20_0009.mp4,0,944x500,520.0,30.0,train
YouTube-real/00061.mp4,1,,,,test
Celeb-real\id40_0007.mp4,1,848x478,331.0,30.0,train
YouTube-real\00035.mp4,1,888x500,458.0,30.0,train
Celeb-real\id19_0003.mp4,1,714x500,337.0,29.70000352522297,train
Celeb-real/id43_0002.mp4,1,,,,test
YouTube-real\00245.mp4,1,892x500,464.0,30.0,val
Celeb-real\id42_0004.mp4,1,852x478,352.0,30.0,train
Celeb-synthesis\id49_id54_0000.mp4,0,856x478,278.0,30.0,train
YouTube-real\00151.mp4,1,888x500,504.0,30.0,val
Celeb-real\id30_0008.mp4,1,850x472,497.0,30.0,val
Celeb-synthesis\id30_id35_0005.mp4,0,850x472,448.0,30.0,train
Celeb-synthesis\id34_id37_0002.mp4,0,848x466,322.0,30.0,train
Celeb-real\id16_0010.mp4,1,950x500,325.0,30.0,train
Celeb-real\id40_0004.mp4,1,848x478,326.0,30.0,val
Celeb-real\id56_0007.mp4,1,856x478,235.0,29.00001371159041,train
Celeb-synthesis\id30_id32_0002.mp4,0,850x472,465.0,30.0,train
Celeb-synthesis\id39_id44_0008.mp4,0,846x478,312.0,30.0,val
Celeb-synthesis\id49_id51_0002.mp4,0,856x478,437.0,29.899991257312497,train
Celeb-synthesis\id39_id46_0004.mp4,0,850x476,280.0,30.0,val
Celeb-real/id57_0007.mp4,1,,,,test
Celeb-synthesis\id26_id2_0004.mp4,0,848x472,350.0,30.0,train
