path,label,resolution,frame_count,fps,set
Celeb-synthesis\id53_id52_0003.mp4,0,856x478,472,29.70000063,train
Celeb-synthesis\id9_id30_0005.mp4,0,944x500,420,30,train
Celeb-real\id55_0007.mp4,1,856x478,481,30,train
Celeb-synthesis\id23_id3_0000.mp4,0,846x476,318,30,train
Celeb-synthesis\id50_id57_0009.mp4,0,856x478,451,30,train
Celeb-synthesis\id22_id24_0003.mp4,0,846x476,273,30,train
Celeb-synthesis\id37_id9_0005.mp4,0,856x478,458,30,train
Celeb-synthesis\id0_id28_0001.mp4,0,944x500,303,30,train
Celeb-synthesis\id32_id33_0006.mp4,0,848x466,464,30,train
Celeb-synthesis\id8_id0_0008.mp4,0,944x500,570,30,train
Celeb-synthesis\id16_id35_0000.mp4,0,950x500,317,30,train
Celeb-synthesis\id29_id30_0004.mp4,0,852x480,364,30,train
Celeb-synthesis\id38_id35_0002.mp4,0,856x478,301,30,train
Celeb-synthesis\id30_id9_0002.mp4,0,850x472,465,30,train
Celeb-synthesis\id4_id23_0004.mp4,0,944x500,439,30,train
Celeb-synthesis\id37_id29_0009.mp4,0,856x478,473,30,train
Celeb-synthesis\id35_id34_0002.mp4,0,848x466,380,30,train
Celeb-synthesis\id31_id1_0003.mp4,0,850x472,467,30,train
Celeb-synthesis\id40_id45_0002.mp4,0,848x478,332,30,train
Celeb-synthesis\id53_id51_0001.mp4,0,856x478,328,30,train
Celeb-synthesis\id38_id21_0008.mp4,0,856x478,492,30,train
Celeb-synthesis\id53_id50_0003.mp4,0,856x478,472,29.70000063,train
YouTube-real\00232.mp4,1,892x500,471,30,train
Celeb-synthesis\id54_id55_0006.mp4,0,856x478,441,30,train
Celeb-synthesis\id28_id6_0005.mp4,0,846x474,332,30,train
Celeb-real\id45_0005.mp4,1,848x472,327,30,train
Celeb-synthesis\id27_id24_0000.mp4,0,834x458,317,30,train
Celeb-synthesis\id4_id28_0003.mp4,0,944x500,442,30,train
Celeb-synthesis\id28_id20_0000.mp4,0,844x472,330,30,train
Celeb-synthesis\id45_id41_0004.mp4,0,848x472,312,30,train
Celeb-synthesis\id3_id16_0004.mp4,0,514x500,499,30,train
Celeb-synthesis\id4_id26_0006.mp4,0,944x500,302,30,train
Celeb-synthesis\id37_id16_0006.mp4,0,856x478,454,30,train
Celeb-synthesis\id16_id1_0000.mp4,0,950x500,317,30,train
Celeb-real\id48_0002.mp4,1,850x476,319,30,train
YouTube-real\00052.mp4,1,892x500,464,30,train
Celeb-synthesis\id38_id37_0008.mp4,0,856x478,492,30,train
Celeb-synthesis\id55_id52_0002.mp4,0,856x478,418,30,train
Celeb-synthesis\id0_id1_0007.mp4,0,944x500,479,30,train
Celeb-real\id17_0003.mp4,1,612x440,247,30,train
Celeb-synthesis\id32_id34_0006.mp4,0,848x466,464,30,train
Celeb-synthesis\id30_id9_0001.mp4,0,850x472,451,30,train
Celeb-synthesis\id16_id35_0012.mp4,0,974x500,308,30,train
Celeb-synthesis\id25_id28_0003.mp4,0,850x472,250,30,train
Celeb-synthesis\id3_id1_0004.mp4,0,514x500,499,30,train
Celeb-real\id16_0010.mp4,1,950x500,325,30,train
Celeb-synthesis\id30_id23_0008.mp4,0,850x472,497,30,train
YouTube-real\00065.mp4,1,892x500,493,30,train
Celeb-synthesis\id52_id54_0003.mp4,0,856x478,466,30,train
Celeb-synthesis\id0_id21_0001.mp4,0,944x500,303,30,train
Celeb-synthesis\id10_id7_0001.mp4,0,948x500,105,30,train
Celeb-synthesis\id32_id23_0002.mp4,0,850x472,494,30,train
Celeb-real\id40_0006.mp4,1,848x478,317,30,train
YouTube-real\00150.mp4,1,892x500,461,30,train
Celeb-synthesis\id28_id29_0005.mp4,0,846x474,332,30,train
Celeb-synthesis\id4_id20_0001.mp4,0,944x500,459,30,train
Celeb-synthesis\id38_id31_0002.mp4,0,856x478,301,30,train
Celeb-synthesis\id33_id34_0009.mp4,0,848x466,455,30,train
Celeb-synthesis\id2_id31_0008.mp4,0,888x500,516,30,train
Celeb-synthesis\id19_id23_0002.mp4,0,424x384,320,30,train
Celeb-real\id16_0006.mp4,1,950x500,224,30,train
Celeb-synthesis\id3_id30_0005.mp4,0,490x500,398,30,train
Celeb-synthesis\id1_id28_0006.mp4,0,574x500,505,30,train
Celeb-synthesis\id30_id37_0002.mp4,0,850x472,465,30,train
Celeb-synthesis\id28_id0_0003.mp4,0,846x474,332,30,train
Celeb-synthesis\id45_id48_0001.mp4,0,848x472,257,30,train
Celeb-synthesis\id42_id48_0003.mp4,0,852x478,310,30,train
Celeb-synthesis\id1_id28_0007.mp4,0,518x500,328,30,train
Celeb-synthesis\id9_id6_0007.mp4,0,944x500,456,30,train
Celeb-synthesis\id29_id37_0002.mp4,0,852x480,434,30,train
Celeb-real\id13_0005.mp4,1,666x500,309,30,train
Celeb-synthesis\id51_id50_0004.mp4,0,856x478,447,29.000007929408085,train
Celeb-synthesis\id30_id9_0009.mp4,0,850x472,479,30,train
Celeb-synthesis\id26_id22_0003.mp4,0,848x472,249,30,train
Celeb-synthesis\id55_id54_0003.mp4,0,856x478,474,30,train
Celeb-synthesis\id23_id29_0009.mp4,0,662x500,316,30,train
Celeb-synthesis\id4_id37_0008.mp4,0,944x500,326,30,train
Celeb-synthesis\id53_id50_0002.mp4,0,856x478,305,30,train
Celeb-synthesis\id38_id33_0001.mp4,0,856x478,261,30,train
Celeb-synthesis\id3_id21_0003.mp4,0,650x500,372,30,train
Celeb-synthesis\id10_id13_0003.mp4,0,958x500,343,30,train
Celeb-synthesis\id37_id2_0002.mp4,0,856x478,458,30,train
Celeb-synthesis\id16_id21_0004.mp4,0,950x500,410,30,train
Celeb-synthesis\id52_id58_0004.mp4,0,856x478,513,30,train
Celeb-synthesis\id35_id20_0009.mp4,0,848x466,321,30,train
Celeb-synthesis\id2_id28_0001.mp4,0,608x500,376,30,train
Celeb-synthesis\id30_id26_0007.mp4,0,850x472,456,30,train
Celeb-synthesis\id49_id55_0005.mp4,0,856x478,479,30,train
Celeb-synthesis\id4_id3_0000.mp4,0,944x500,477,30,train
Celeb-synthesis\id29_id23_0007.mp4,0,852x480,306,30,train
Celeb-synthesis\id23_id20_0000.mp4,0,846x476,318,30,train
Celeb-synthesis\id35_id23_0002.mp4,0,848x466,380,30,train
Celeb-synthesis\id47_id45_0006.mp4,0,694x456,334,30,train
Celeb-synthesis\id23_id25_0002.mp4,0,846x476,319,30,train
Celeb-synthesis\id29_id31_0004.mp4,0,852x480,364,30,train
Celeb-real\id46_0006.mp4,1,750x438,334,30,train
Celeb-synthesis\id28_id4_0006.mp4,0,846x474,323,30,train
Celeb-synthesis\id26_id25_0000.mp4,0,848x472,327,30,train
Celeb-synthesis\id33_id21_0007.mp4,0,848x466,503,30,train
Celeb-synthesis\id28_id17_0001.mp4,0,846x474,333,30,train
Celeb-synthesis\id34_id38_0002.mp4,0,848x466,322,30,train
Celeb-synthesis\id48_id44_0008.mp4,0,498x500,338,30,train
Celeb-synthesis\id11_id7_0010.mp4,0,776x500,330,30,train
Celeb-synthesis\id41_id43_0005.mp4,0,844x474,230,30,train
Celeb-synthesis\id24_id27_0007.mp4,0,850x472,308,30,train
Celeb-synthesis\id28_id33_0007.mp4,0,684x500,301,30,train
Celeb-synthesis\id56_id49_0009.mp4,0,856x478,297,30,train
YouTube-real\00124.mp4,1,892x500,421,30,train
Celeb-synthesis\id8_id9_0007.mp4,0,944x500,387,30,train
Celeb-synthesis\id17_id3_0000.mp4,0,590x500,305,30,train
Celeb-synthesis\id50_id55_0000.mp4,0,856x478,283,30,train
Celeb-synthesis\id26_id29_0004.mp4,0,848x472,350,30,train
Celeb-synthesis\id2_id37_0007.mp4,0,638x500,470,30,train
Celeb-synthesis\id21_id19_0002.mp4,0,852x480,334,30,train
Celeb-synthesis\id35_id30_0008.mp4,0,848x466,209,30,train
Celeb-synthesis\id1_id21_0002.mp4,0,494x500,400,30,train
Celeb-synthesis\id28_id2_0009.mp4,0,842x468,331,30,train
YouTube-real\00021.mp4,1,892x500,462,30,train
Celeb-synthesis\id1_id4_0009.mp4,0,480x500,412,30,train
Celeb-synthesis\id55_id56_0008.mp4,0,856x478,427,30,train
Celeb-synthesis\id26_id3_0008.mp4,0,834x458,318,30,train
Celeb-synthesis\id51_id55_0002.mp4,0,856x478,302,30,train
Celeb-synthesis\id8_id1_0008.mp4,0,944x500,570,30,train
Celeb-real\id25_0004.mp4,1,850x472,327,30,train
YouTube-real\00272.mp4,1,844x470,317,30,train
Celeb-synthesis\id21_id28_0007.mp4,0,812x456,317,30,train
Celeb-synthesis\id17_id0_0007.mp4,0,894x500,274,30,train
Celeb-synthesis\id43_id44_0007.mp4,0,848x474,313,30,train
Celeb-synthesis\id21_id32_0006.mp4,0,812x456,359,30,train
Celeb-synthesis\id46_id48_0009.mp4,0,826x474,308,30,train
Celeb-synthesis\id47_id39_0002.mp4,0,836x470,323,30,train
Celeb-synthesis\id46_id41_0000.mp4,0,822x458,335,30,train
Celeb-synthesis\id28_id33_0002.mp4,0,846x474,310,30,train
Celeb-synthesis\id47_id45_0007.mp4,0,694x456,342,30,train
Celeb-synthesis\id21_id31_0001.mp4,0,852x480,262,30,train
Celeb-synthesis\id3_id16_0002.mp4,0,530x500,428,30,train
YouTube-real\00001.mp4,1,892x500,415,30,train
Celeb-synthesis\id44_id43_0005.mp4,0,848x472,333,30,train
Celeb-synthesis\id3_id35_0005.mp4,0,490x500,398,30,train
Celeb-synthesis\id37_id31_0005.mp4,0,856x478,458,30,train
Celeb-synthesis\id41_id45_0007.mp4,0,844x474,332,30,train
Celeb-synthesis\id20_id2_0002.mp4,0,620x500,311,30,train
Celeb-synthesis\id2_id9_0004.mp4,0,526x500,425,30,train
Celeb-synthesis\id16_id1_0002.mp4,0,950x500,363,30,train
Celeb-synthesis\id21_id33_0000.mp4,0,852x480,234,30,train
Celeb-synthesis\id23_id31_0005.mp4,0,610x298,308,30,train
Celeb-synthesis\id32_id33_0009.mp4,0,848x466,479,30,train
Celeb-synthesis\id17_id6_0006.mp4,0,894x500,201,30,train
Celeb-synthesis\id55_id52_0001.mp4,0,856x478,322,30,train
Celeb-synthesis\id17_id20_0006.mp4,0,894x500,201,30,train
Celeb-synthesis\id37_id28_0004.mp4,0,856x478,370,30,train
Celeb-synthesis\id6_id17_0002.mp4,0,944x500,611,30,train
Celeb-synthesis\id16_id26_0009.mp4,0,950x500,315,30,train
Celeb-synthesis\id33_id28_0009.mp4,0,848x466,455,30,train
Celeb-synthesis\id16_id2_0010.mp4,0,950x500,325,30,train
Celeb-real\id59_0002.mp4,1,856x478,501,30,train
Celeb-synthesis\id47_id42_0008.mp4,0,842x476,331,30,train
Celeb-real\id10_0007.mp4,1,956x500,502,30,train
Celeb-synthesis\id27_id20_0008.mp4,0,348x500,331,30,train
Celeb-synthesis\id31_id29_0002.mp4,0,850x472,485,30,train
Celeb-real\id46_0001.mp4,1,802x436,330,30,train
Celeb-synthesis\id23_id29_0000.mp4,0,846x476,318,30,train
Celeb-real\id29_0004.mp4,1,852x480,364,30,train
Celeb-synthesis\id53_id51_0009.mp4,0,856x478,451,29.59999533284134,train
Celeb-real\id9_0006.mp4,1,942x500,401,30,train
Celeb-synthesis\id28_id34_0000.mp4,0,844x472,330,30,train
Celeb-synthesis\id3_id23_0000.mp4,0,474x500,458,30,train
Celeb-synthesis\id55_id53_0002.mp4,0,856x478,418,30,train
Celeb-synthesis\id12_id7_0005.mp4,0,954x500,314,30,train
Celeb-synthesis\id21_id1_0005.mp4,0,812x456,165,30,train
Celeb-synthesis\id50_id51_0009.mp4,0,856x478,451,30,train
Celeb-synthesis\id31_id20_0006.mp4,0,850x472,365,30,train
Celeb-synthesis\id28_id3_0004.mp4,0,846x474,311,30,train
Celeb-synthesis\id37_id21_0001.mp4,0,856x478,290,30,train
Celeb-synthesis\id31_id17_0002.mp4,0,850x472,485,30,train
Celeb-synthesis\id31_id17_0006.mp4,0,850x472,365,30,train
YouTube-real\00031.mp4,1,892x500,510,30,train
Celeb-real\id54_0005.mp4,1,856x478,266,30,train
Celeb-real\id58_0001.mp4,1,856x478,458,29.70001686027158,train
YouTube-real\00197.mp4,1,892x500,467,30,train
Celeb-synthesis\id1_id20_0003.mp4,0,590x500,451,30,train
Celeb-synthesis\id41_id42_0007.mp4,0,844x474,332,30,train
Celeb-synthesis\id23_id38_0005.mp4,0,610x298,308,30,train
Celeb-synthesis\id32_id35_0007.mp4,0,848x466,457,30,train
Celeb-synthesis\id4_id23_0007.mp4,0,944x500,446,30,train
Celeb-synthesis\id35_id30_0002.mp4,0,848x466,380,30,train
Celeb-synthesis\id28_id23_0005.mp4,0,846x474,332,30,train
Celeb-synthesis\id45_id39_0004.mp4,0,848x472,312,30,train
Celeb-synthesis\id23_id27_0009.mp4,0,662x500,316,30,train
Celeb-real\id31_0001.mp4,1,850x472,369,30,train
Celeb-synthesis\id4_id21_0008.mp4,0,944x500,326,30,train
Celeb-synthesis\id19_id25_0002.mp4,0,424x384,320,30,train
Celeb-real\id25_0003.mp4,1,850x472,250,30,train
Celeb-synthesis\id48_id43_0008.mp4,0,498x500,338,30,train
Celeb-synthesis\id28_id16_0007.mp4,0,684x500,301,30,train
Celeb-synthesis\id55_id51_0003.mp4,0,856x478,474,30,train
Celeb-real\id19_0002.mp4,1,424x384,320,30,train
Celeb-synthesis\id16_id37_0000.mp4,0,950x500,317,30,train
Celeb-synthesis\id35_id26_0007.mp4,0,848x466,399,30,train
Celeb-synthesis\id23_id17_0009.mp4,0,662x500,316,30,train
Celeb-synthesis\id28_id6_0003.mp4,0,846x474,332,30,train
Celeb-synthesis\id32_id37_0007.mp4,0,848x466,457,30,train
Celeb-synthesis\id25_id23_0008.mp4,0,672x500,323,30,train
Celeb-synthesis\id35_id16_0001.mp4,0,848x466,508,30,train
Celeb-synthesis\id33_id28_0000.mp4,0,848x466,441,30,train
Celeb-synthesis\id26_id38_0002.mp4,0,848x472,322,30,train
Celeb-synthesis\id38_id37_0000.mp4,0,856x478,466,30,train
Celeb-synthesis\id19_id20_0004.mp4,0,826x420,323,29.599987781222794,train
Celeb-synthesis\id28_id21_0000.mp4,0,844x472,330,30,train
Celeb-synthesis\id21_id31_0002.mp4,0,852x480,334,30,train
Celeb-synthesis\id17_id16_0001.mp4,0,532x500,315,30,train
Celeb-real\id57_0009.mp4,1,856x478,335,29.69001263425745,train
Celeb-synthesis\id29_id37_0007.mp4,0,852x480,306,30,train
Celeb-synthesis\id21_id19_0007.mp4,0,812x456,317,30,train
Celeb-real\id59_0001.mp4,1,856x478,237,30,train
Celeb-synthesis\id49_id57_0008.mp4,0,856x478,311,30,train
YouTube-real\00156.mp4,1,888x500,445,30,train
Celeb-synthesis\id17_id1_0004.mp4,0,354x500,306,30,train
Celeb-synthesis\id20_id35_0004.mp4,0,844x452,325,30,train
Celeb-synthesis\id7_id12_0007.mp4,0,944x500,415,30,train
Celeb-synthesis\id35_id33_0008.mp4,0,848x466,209,30,train
Celeb-synthesis\id31_id30_0006.mp4,0,850x472,365,30,train
Celeb-synthesis\id47_id40_0000.mp4,0,610x500,315,30,train
Celeb-real\id13_0014.mp4,1,942x500,390,30,train
Celeb-synthesis\id23_id3_0001.mp4,0,846x476,309,30,train
Celeb-synthesis\id16_id21_0009.mp4,0,950x500,315,30,train
Celeb-synthesis\id45_id48_0008.mp4,0,848x472,321,30,train
Celeb-synthesis\id20_id17_0005.mp4,0,844x452,324,30,train
Celeb-synthesis\id23_id24_0009.mp4,0,662x500,316,30,train
Celeb-synthesis\id4_id3_0007.mp4,0,944x500,446,30,train
Celeb-synthesis\id25_id21_0005.mp4,0,742x500,309,30,train
Celeb-synthesis\id48_id44_0002.mp4,0,850x476,319,30,train
Celeb-synthesis\id8_id9_0002.mp4,0,944x500,525,30,train
Celeb-synthesis\id10_id13_0004.mp4,0,964x500,517,30,train
Celeb-synthesis\id3_id28_0000.mp4,0,474x500,458,30,train
Celeb-synthesis\id6_id1_0009.mp4,0,944x500,530,30,train
Celeb-synthesis\id1_id21_0004.mp4,0,432x500,409,30,train
Celeb-synthesis\id47_id41_0006.mp4,0,694x456,334,30,train
Celeb-real\id48_0009.mp4,1,844x472,338,30,train
Celeb-synthesis\id35_id1_0008.mp4,0,848x466,209,30,train
Celeb-synthesis\id6_id9_0004.mp4,0,944x500,458,30,train
Celeb-synthesis\id52_id56_0008.mp4,0,856x478,551,30,train
Celeb-synthesis\id33_id35_0003.mp4,0,848x466,490,30,train
Celeb-synthesis\id17_id26_0007.mp4,0,894x500,274,30,train
Celeb-synthesis\id13_id10_0012.mp4,0,944x500,510,30,train
Celeb-synthesis\id4_id31_0007.mp4,0,944x500,446,30,train
Celeb-synthesis\id23_id28_0006.mp4,0,636x480,314,30,train
Celeb-synthesis\id21_id3_0006.mp4,0,812x456,359,30,train
Celeb-synthesis\id54_id55_0000.mp4,0,856x478,483,30,train
YouTube-real\00055.mp4,1,888x500,468,30,train
Celeb-synthesis\id34_id23_0002.mp4,0,848x466,322,30,train
Celeb-synthesis\id44_id45_0004.mp4,0,848x472,331,30,train
Celeb-synthesis\id58_id54_0001.mp4,0,856x478,458,29.70001686027158,train
Celeb-real\id55_0004.mp4,1,856x478,449,30,train
Celeb-synthesis\id20_id24_0002.mp4,0,620x500,311,30,train
Celeb-synthesis\id3_id2_0009.mp4,0,884x500,497,30,train
Celeb-real\id21_0003.mp4,1,704x500,178,30,train
Celeb-synthesis\id16_id28_0007.mp4,0,950x500,284,30,train
Celeb-synthesis\id51_id54_0002.mp4,0,856x478,302,30,train
Celeb-synthesis\id54_id56_0005.mp4,0,856x478,266,30,train
Celeb-synthesis\id19_id25_0007.mp4,0,826x420,328,30,train
Celeb-real\id17_0001.mp4,1,532x500,315,30,train
Celeb-real\id8_0002.mp4,1,942x500,525,30,train
Celeb-synthesis\id56_id51_0001.mp4,0,856x478,464,30,train
Celeb-synthesis\id54_id51_0009.mp4,0,856x478,464,30,train
Celeb-synthesis\id3_id35_0001.mp4,0,528x500,380,30,train
Celeb-synthesis\id29_id21_0008.mp4,0,852x480,450,30,train
Celeb-synthesis\id35_id34_0009.mp4,0,848x466,321,30,train
Celeb-synthesis\id6_id35_0006.mp4,0,944x500,294,30,train
Celeb-synthesis\id17_id26_0005.mp4,0,894x500,312,30,train
Celeb-synthesis\id31_id30_0009.mp4,0,850x472,475,30,train
Celeb-synthesis\id24_id28_0002.mp4,0,438x480,317,30,train
Celeb-real\id2_0004.mp4,1,524x500,425,30,train
Celeb-synthesis\id20_id22_0002.mp4,0,620x500,311,30,train
Celeb-synthesis\id28_id27_0002.mp4,0,846x474,310,30,train
Celeb-synthesis\id37_id32_0005.mp4,0,856x478,458,30,train
Celeb-synthesis\id54_id51_0003.mp4,0,856x478,314,30,train
YouTube-real\00288.mp4,1,856x478,469,30,train
Celeb-synthesis\id2_id26_0001.mp4,0,608x500,376,30,train
Celeb-synthesis\id24_id26_0004.mp4,0,470x472,321,30,train
Celeb-synthesis\id34_id33_0001.mp4,0,848x466,419,30,train
Celeb-synthesis\id17_id6_0002.mp4,0,556x500,334,30,train
Celeb-synthesis\id33_id32_0009.mp4,0,848x466,455,30,train
Celeb-synthesis\id45_id43_0002.mp4,0,848x472,286,30,train
Celeb-synthesis\id37_id9_0001.mp4,0,856x478,290,30,train
Celeb-synthesis\id55_id54_0009.mp4,0,856x478,610,30,train
Celeb-synthesis\id19_id21_0001.mp4,0,856x432,335,29.558997405867093,train
Celeb-synthesis\id54_id49_0008.mp4,0,856x478,349,30,train
Celeb-real\id12_0000.mp4,1,962x500,376,30,train
Celeb-synthesis\id4_id23_0009.mp4,0,944x500,483,30,train
Celeb-synthesis\id30_id29_0007.mp4,0,850x472,456,30,train
Celeb-synthesis\id38_id37_0005.mp4,0,856x478,459,30,train
Celeb-synthesis\id4_id28_0002.mp4,0,944x500,491,30,train
Celeb-synthesis\id50_id51_0000.mp4,0,856x478,283,30,train
Celeb-synthesis\id21_id2_0006.mp4,0,812x456,359,30,train
Celeb-synthesis\id4_id30_0006.mp4,0,944x500,302,30,train
Celeb-real\id23_0001.mp4,1,846x476,309,30,train
Celeb-synthesis\id6_id31_0009.mp4,0,944x500,530,30,train
Celeb-synthesis\id9_id28_0003.mp4,0,944x500,492,30,train
Celeb-synthesis\id21_id25_0008.mp4,0,472x500,322,30,train
Celeb-real\id53_0001.mp4,1,856x478,328,30,train
Celeb-real\id17_0004.mp4,1,354x500,306,30,train
Celeb-synthesis\id59_id60_0005.mp4,0,856x478,324,30,train
Celeb-synthesis\id43_id42_0008.mp4,0,848x474,314,30,train
Celeb-synthesis\id35_id17_0007.mp4,0,848x466,399,30,train
Celeb-synthesis\id43_id45_0003.mp4,0,848x480,492,30,train
Celeb-synthesis\id40_id43_0001.mp4,0,440x390,320,30,train
Celeb-synthesis\id28_id24_0001.mp4,0,846x474,333,30,train
Celeb-synthesis\id26_id35_0008.mp4,0,834x458,318,30,train
Celeb-synthesis\id57_id56_0005.mp4,0,856x478,468,30,train
Celeb-real\id37_0002.mp4,1,856x478,458,30,train
Celeb-real\id9_0003.mp4,1,942x500,492,30,train
Celeb-synthesis\id31_id23_0005.mp4,0,850x472,349,30,train
YouTube-real\00014.mp4,1,888x500,461,30,train
Celeb-synthesis\id52_id57_0002.mp4,0,856x478,541,30,train
Celeb-synthesis\id11_id7_0004.mp4,0,950x500,337,30,train
Celeb-real\id36_0008.mp4,1,486x480,463,30,train
Celeb-synthesis\id32_id30_0001.mp4,0,850x472,571,30,train
Celeb-synthesis\id23_id37_0008.mp4,0,814x464,308,30,train
Celeb-synthesis\id1_id37_0006.mp4,0,574x500,505,30,train
Celeb-synthesis\id3_id1_0001.mp4,0,528x500,380,30,train
Celeb-synthesis\id51_id58_0005.mp4,0,856x478,383,30,train
Celeb-synthesis\id0_id1_0006.mp4,0,944x500,534,30,train
Celeb-synthesis\id3_id17_0001.mp4,0,528x500,380,30,train
Celeb-synthesis\id20_id27_0009.mp4,0,666x500,334,30,train
Celeb-synthesis\id37_id34_0002.mp4,0,856x478,458,30,train
Celeb-synthesis\id7_id13_0006.mp4,0,944x500,214,30,train
Celeb-real\id45_0004.mp4,1,848x472,312,30,train
Celeb-synthesis\id0_id1_0005.mp4,0,944x500,459,30,train
Celeb-synthesis\id2_id21_0002.mp4,0,588x500,361,30,train
Celeb-synthesis\id57_id51_0006.mp4,0,856x478,453,29.900003300221115,train
Celeb-synthesis\id0_id17_0002.mp4,0,944x500,350,30,train
Celeb-synthesis\id26_id28_0001.mp4,0,848x472,320,30,train
Celeb-real\id9_0004.mp4,1,942x500,362,30,train
Celeb-synthesis\id29_id33_0003.mp4,0,852x480,344,30,train
Celeb-synthesis\id38_id30_0002.mp4,0,856x478,301,30,train
Celeb-synthesis\id52_id49_0007.mp4,0,856x478,494,30,train
Celeb-synthesis\id52_id50_0008.mp4,0,856x478,551,30,train
Celeb-real\id36_0003.mp4,1,848x466,448,30,train
Celeb-synthesis\id48_id42_0001.mp4,0,850x476,310,30,train
Celeb-synthesis\id39_id43_0000.mp4,0,840x406,321,30,train
Celeb-synthesis\id32_id29_0004.mp4,0,544x468,428,30,train
Celeb-synthesis\id49_id54_0001.mp4,0,856x478,460,30,train
Celeb-synthesis\id27_id21_0004.mp4,0,834x458,307,30,train
Celeb-synthesis\id37_id38_0009.mp4,0,856x478,473,30,train
Celeb-synthesis\id30_id38_0000.mp4,0,850x472,504,30,train
YouTube-real\00233.mp4,1,892x500,464,30,train
Celeb-real\id0_0007.mp4,1,942x500,479,30,train
Celeb-synthesis\id32_id33_0008.mp4,0,848x466,473,30,train
YouTube-real\00281.mp4,1,856x478,459,30,train
Celeb-synthesis\id39_id45_0002.mp4,0,850x476,310,30,train
Celeb-synthesis\id53_id51_0008.mp4,0,856x478,449,30,train
Celeb-synthesis\id47_id39_0007.mp4,0,694x456,342,30,train
Celeb-synthesis\id38_id33_0006.mp4,0,856x478,467,30,train
Celeb-synthesis\id37_id35_0002.mp4,0,856x478,458,30,train
Celeb-synthesis\id47_id41_0004.mp4,0,656x500,314,30,train
Celeb-synthesis\id8_id3_0002.mp4,0,944x500,525,30,train
Celeb-synthesis\id9_id2_0005.mp4,0,944x500,420,30,train
Celeb-synthesis\id3_id21_0008.mp4,0,488x500,458,30,train
Celeb-synthesis\id9_id4_0004.mp4,0,944x500,362,30,train
Celeb-synthesis\id47_id42_0009.mp4,0,842x476,342,30,train
Celeb-synthesis\id24_id23_0002.mp4,0,438x480,317,30,train
Celeb-synthesis\id57_id53_0007.mp4,0,856x478,441,30,train
Celeb-synthesis\id57_id54_0000.mp4,0,856x478,639,29.59999094140427,train
Celeb-synthesis\id45_id41_0005.mp4,0,848x472,327,30,train
Celeb-synthesis\id20_id32_0003.mp4,0,844x452,337,30,train
Celeb-real\id9_0009.mp4,1,942x500,314,30,train
Celeb-synthesis\id39_id47_0009.mp4,0,666x500,313,30,train
Celeb-synthesis\id22_id24_0006.mp4,0,846x476,333,30,train
Celeb-synthesis\id37_id16_0002.mp4,0,856x478,458,30,train
Celeb-synthesis\id35_id3_0007.mp4,0,848x466,399,30,train
Celeb-synthesis\id20_id28_0002.mp4,0,620x500,311,30,train
Celeb-synthesis\id30_id33_0007.mp4,0,850x472,456,30,train
Celeb-synthesis\id2_id35_0005.mp4,0,616x500,307,30,train
Celeb-synthesis\id34_id33_0003.mp4,0,848x466,394,30,train
Celeb-synthesis\id35_id31_0000.mp4,0,848x466,487,30,train
Celeb-synthesis\id41_id46_0009.mp4,0,844x474,315,30,train
Celeb-synthesis\id3_id0_0009.mp4,0,884x500,497,30,train
Celeb-synthesis\id35_id38_0002.mp4,0,848x466,380,30,train
Celeb-synthesis\id41_id44_0002.mp4,0,844x474,332,30,train
Celeb-synthesis\id50_id49_0002.mp4,0,856x478,464,30,train
Celeb-synthesis\id48_id44_0001.mp4,0,850x476,310,30,train
YouTube-real\00026.mp4,1,892x500,499,30,train
Celeb-synthesis\id24_id26_0006.mp4,0,564x470,339,30,train
Celeb-real\id49_0000.mp4,1,856x478,278,30,train
Celeb-synthesis\id20_id9_0001.mp4,0,856x476,306,30,train
Celeb-synthesis\id31_id2_0005.mp4,0,850x472,349,30,train
Celeb-synthesis\id17_id37_0002.mp4,0,556x500,334,30,train
Celeb-synthesis\id43_id48_0005.mp4,0,848x474,333,30,train
Celeb-synthesis\id21_id34_0007.mp4,0,812x456,317,30,train
Celeb-synthesis\id49_id52_0002.mp4,0,856x478,437,29.899991257312497,train
Celeb-synthesis\id16_id9_0005.mp4,0,950x500,345,30,train
Celeb-real\id60_0008.mp4,1,856x478,460,30,train
Celeb-synthesis\id23_id4_0006.mp4,0,636x480,314,30,train
Celeb-synthesis\id2_id6_0006.mp4,0,642x500,380,30,train
Celeb-synthesis\id21_id17_0009.mp4,0,662x500,319,30,train
Celeb-synthesis\id35_id23_0005.mp4,0,848x466,295,30,train
Celeb-real\id37_0003.mp4,1,856x478,353,30,train
Celeb-synthesis\id52_id57_0009.mp4,0,856x478,327,30,train
Celeb-synthesis\id53_id54_0000.mp4,0,856x478,473,30,train
Celeb-synthesis\id28_id22_0009.mp4,0,842x468,331,30,train
Celeb-synthesis\id37_id3_0004.mp4,0,856x478,370,30,train
Celeb-synthesis\id6_id17_0005.mp4,0,944x500,372,30,train
Celeb-synthesis\id53_id49_0002.mp4,0,856x478,305,30,train
Celeb-synthesis\id3_id0_0000.mp4,0,474x500,458,30,train
Celeb-synthesis\id3_id28_0009.mp4,0,884x500,497,30,train
Celeb-synthesis\id49_id55_0009.mp4,0,856x478,459,30,train
Celeb-synthesis\id33_id26_0001.mp4,0,848x466,446,30,train
Celeb-synthesis\id56_id49_0001.mp4,0,856x478,464,30,train
